#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Protein product	Length	Protein name
Un	NW_003831793.1	2752143	2754307	+	100932609	NDUFS5	XP_003765431.1	106	PREDICTED: NADH dehydrogenase
Un	NW_003831793.1	2941206	3185099	+	100915764	MACF1	XP_012401376.1	7425	PREDICTED: microtubule-actin cross-linking factor 1 isoform X2
Un	NW_003831793.1	3023942	3185099	+	100915764	MACF1	XP_012401375.1	6286	PREDICTED: microtubule-actin cross-linking factor 1 isoform X1
Un	NW_003831793.1	3195000	3237494	+	100916021	BMP8A	XP_012401368.1	436	PREDICTED: bone morphogenetic protein 8A
Un	NW_003831793.1	3264592	3280964	-	100933046	PPIE	XP_012401381.1	268	PREDICTED: peptidyl-prolyl cis-trans isomerase E isoform X5
Un	NW_003831793.1	3264592	3280964	-	100933046	PPIE	XP_012401380.1	301	PREDICTED: peptidyl-prolyl cis-trans isomerase E isoform X4
Un	NW_003831793.1	3264592	3280964	-	100933046	PPIE	XP_003765433.1	301	PREDICTED: peptidyl-prolyl cis-trans isomerase E isoform X3
Un	NW_003831793.1	3264592	3280964	-	100933046	PPIE	XP_012401378.1	352	PREDICTED: peptidyl-prolyl cis-trans isomerase E isoform X1
Un	NW_003831793.1	3264592	3280964	-	100933046	PPIE	XP_012401379.1	352	PREDICTED: peptidyl-prolyl cis-trans isomerase E isoform X2
Un	NW_003831793.1	3264592	3279726	-	100933046	PPIE	XP_012401391.1	271	PREDICTED: peptidyl-prolyl cis-trans isomerase E isoform X9
Un	NW_003831793.1	3264592	3278053	-	100933046	PPIE	XP_012401382.1	252	PREDICTED: peptidyl-prolyl cis-trans isomerase E isoform X6
Un	NW_003831793.1	3264592	3276559	-	100933046	PPIE	XP_012401383.1	235	PREDICTED: peptidyl-prolyl cis-trans isomerase E isoform X7
Un	NW_003831793.1	3264592	3276559	-	100933046	PPIE	XP_012401384.1	235	PREDICTED: peptidyl-prolyl cis-trans isomerase E isoform X7
Un	NW_003831793.1	3264592	3276559	-	100933046	PPIE	XP_012401385.1	235	PREDICTED: peptidyl-prolyl cis-trans isomerase E isoform X7
Un	NW_003831793.1	3264592	3276559	-	100933046	PPIE	XP_012401386.1	235	PREDICTED: peptidyl-prolyl cis-trans isomerase E isoform X7
Un	NW_003831793.1	3264592	3276559	-	100933046	PPIE	XP_012401387.1	235	PREDICTED: peptidyl-prolyl cis-trans isomerase E isoform X7
Un	NW_003831793.1	3264592	3272662	-	100933046	PPIE	XP_012401388.1	217	PREDICTED: peptidyl-prolyl cis-trans isomerase E isoform X8
Un	NW_003831793.1	3264592	3272662	-	100933046	PPIE	XP_012401389.1	217	PREDICTED: peptidyl-prolyl cis-trans isomerase E isoform X8
Un	NW_003831793.1	3290447	3305912	-	100933306	PABPC4	XP_003765434.1	630	PREDICTED: polyadenylate-binding protein 4 isoform X1
Un	NW_003831793.1	3290447	3303329	-	100933306	PABPC4	XP_012401359.1	573	PREDICTED: polyadenylate-binding protein 4 isoform X2
Un	NW_003831793.1	3352646	3366933	-	100916286	HEYL	XP_012401374.1	308	PREDICTED: hairy/enhancer-of-split related with YRPW motif-like protein, partial
Un	NW_003831793.1	3403821	3420751	-	100916551	NT5C1A	XP_012401357.1	363	PREDICTED: cytosolic 5\'-nucleotidase 1A
Un	NW_003831793.1	3433540	3435468	-	100916806	HPCAL4	XP_012401372.1	119	PREDICTED: hippocalcin-like protein 4 isoform X2
Un	NW_003831793.1	3433540	3435468	-	100916806	HPCAL4	XP_012401371.1	191	PREDICTED: hippocalcin-like protein 4 isoform X1
Un	NW_003831793.1	3478734	3491951	+	100933568	LOC100933568	XP_012401365.1	323	PREDICTED: protein FAM49A-like
Un	NW_003831793.1	3518590	3583213	-	100917069	TRIT1	XP_012401358.1	470	PREDICTED: tRNA dimethylallyltransferase, mitochondrial
Un	NW_003831793.1	3607563	3613914	-	100917325	MYCL	XP_003765455.2	379	PREDICTED: protein L-Myc
Un	NW_003831794.1	14392	26767	+	100917584	CAP1	XP_003765456.1	475	PREDICTED: adenylyl cyclase-associated protein 1
Un	NW_003831794.1	29053	51660	-	100917850	PPT1	XP_003765457.1	256	PREDICTED: palmitoyl-protein thioesterase 1
Un	NW_003831794.1	138108	197395	+	100918113	RLF	XP_003765458.2	1871	PREDICTED: zinc finger protein Rlf, partial
Un	NW_003831794.1	205097	208855	+	100918371	TMCO2	XP_003765459.1	182	PREDICTED: transmembrane and coiled-coil domain-containing protein 2
Un	NW_003831794.1	226305	278476	+	100920548	ZMPSTE24	XP_012401413.1	450	PREDICTED: CAAX prenyl protease 1 homolog
Un	NW_003831794.1	288688	315955	-	100920810	COL9A2	XP_003765469.1	688	PREDICTED: collagen alpha-2(IX) chain
Un	NW_003831794.1	340935	402045	+	100918628	SMAP2	XP_003765460.1	430	PREDICTED: stromal membrane-associated protein 2 isoform X1
Un	NW_003831794.1	383630	402045	+	100918628	SMAP2	XP_012401403.1	350	PREDICTED: stromal membrane-associated protein 2 isoform X2
Un	NW_003831794.1	383630	402045	+	100918628	SMAP2	XP_012401404.1	350	PREDICTED: stromal membrane-associated protein 2 isoform X2
Un	NW_003831794.1	412581	431284	-	100918885	RIMS3	XP_012401411.1	310	PREDICTED: regulating synaptic membrane exocytosis protein 3
Un	NW_003831794.1	514377	551225	+	100919150	NFYC	XP_003765462.1	336	PREDICTED: nuclear transcription factor Y subunit gamma isoform X1
Un	NW_003831794.1	514377	551225	+	100919150	NFYC	XP_012401405.1	336	PREDICTED: nuclear transcription factor Y subunit gamma isoform X1
Un	NW_003831794.1	514377	551225	+	100919150	NFYC	XP_012401406.1	336	PREDICTED: nuclear transcription factor Y subunit gamma isoform X1
Un	NW_003831794.1	514377	551225	+	100919150	NFYC	XP_012401407.1	336	PREDICTED: nuclear transcription factor Y subunit gamma isoform X1
Un	NW_003831794.1	514377	551225	+	100919150	NFYC	XP_012401408.1	336	PREDICTED: nuclear transcription factor Y subunit gamma isoform X1
Un	NW_003831794.1	514377	551225	+	100919150	NFYC	XP_012401409.1	336	PREDICTED: nuclear transcription factor Y subunit gamma isoform X1
Un	NW_003831794.1	514377	551225	+	100919150	NFYC	XP_012401410.1	335	PREDICTED: nuclear transcription factor Y subunit gamma isoform X2
Un	NW_003831794.1	568744	628130	+	100921333	KCNQ4	XP_003765471.1	636	PREDICTED: potassium voltage-gated channel subfamily KQT member 4, partial
Un	NW_003831794.1	643726	653259	+	100919764	TINAGL1	XP_012401401.1	494	PREDICTED: tubulointerstitial nephritis antigen-like isoform X1
Un	NW_003831794.1	644709	653259	+	100919764	TINAGL1	XP_003765465.1	467	PREDICTED: tubulointerstitial nephritis antigen-like isoform X2
Un	NW_003831794.1	646431	653259	+	100919764	TINAGL1	XP_012401402.1	363	PREDICTED: tubulointerstitial nephritis antigen-like isoform X3
Un	NW_003831794.1	690404	714667	-	100920028	PEF1	XP_003765466.1	284	PREDICTED: peflin
Un	NW_003831794.1	721951	794962	-	100920290	COL16A1	XP_003765467.1	1605	PREDICTED: collagen alpha-1(XVI) chain
Un	NW_003831794.1	856483	903379	-	100921598	ADGRB2	XP_003775340.1	1356	PREDICTED: LOW QUALITY PROTEIN: brain-specific angiogenesis inhibitor 2, partial
Un	NW_003831795.1	63163	126956	-	100925432	SPOCD1	XP_012401414.1	1383	PREDICTED: SPOC domain-containing protein 1
Un	NW_003831795.1	285646	304508	+	100925694	KHDRBS1	XP_012401431.1	347	PREDICTED: KH domain-containing, RNA-binding, signal transduction-associated protein 1
Un	NW_003831795.1	285646	304508	+	100925694	KHDRBS1	XP_012401432.1	347	PREDICTED: KH domain-containing, RNA-binding, signal transduction-associated protein 1
Un	NW_003831795.1	345351	356683	+	100921858	KPNA6	XP_012401428.1	533	PREDICTED: importin subunit alpha-7
Un	NW_003831795.1	371188	377078	+	100925956	TXLNA	XP_012401434.1	449	PREDICTED: alpha-taxilin
Un	NW_003831795.1	387093	388558	+	100926218	CCDC28B	XP_012401429.1	234	PREDICTED: coiled-coil domain-containing protein 28B isoform X1
Un	NW_003831795.1	387093	388558	+	100926218	CCDC28B	XP_003765489.1	198	PREDICTED: coiled-coil domain-containing protein 28B isoform X2
Un	NW_003831795.1	392091	397415	+	100926481	DCDC2B	XP_012401430.1	330	PREDICTED: doublecortin domain-containing protein 2B
Un	NW_003831795.1	398397	401241	-	100926745	TMEM234	XP_003765491.2	134	PREDICTED: transmembrane protein 234
Un	NW_003831795.1	401384	406129	+	100927000	EIF3I	XP_003765492.2	326	PREDICTED: eukaryotic translation initiation factor 3 subunit I
Un	NW_003831795.1	406519	414281	-	100927256	LOC100927256	XP_003765493.1	529	PREDICTED: myotubularin-related protein 9-like isoform X2
Un	NW_003831795.1	406519	414115	-	100927256	LOC100927256	XP_012401433.1	471	PREDICTED: myotubularin-related protein 9-like isoform X1
Un	NW_003831795.1	416091	417728	+	100927507	FAM167B	XP_003765494.1	178	PREDICTED: protein FAM167B
Un	NW_003831795.1	435008	450807	+	100922118	LCK	XP_003765473.1	509	PREDICTED: tyrosine-protein kinase Lck
Un	NW_003831795.1	458019	467912	+	100922375	HDAC1	XP_003765474.2	172	PREDICTED: histone deacetylase 1
Un	NW_003831795.1	503536	504117	+	100928028	TSSK3	XP_012401423.1	193	PREDICTED: testis-specific serine/threonine-protein kinase 3
Un	NW_003831795.1	506459	525401	-	100922634	BSDC1	XP_012401435.1	450	PREDICTED: BSD domain-containing protein 1 isoform X1
Un	NW_003831795.1	506459	524524	-	100922634	BSDC1	XP_003765475.1	439	PREDICTED: BSD domain-containing protein 1 isoform X2
Un	NW_003831795.1	564490	580562	+	100928288	ZBTB8B	XP_003765497.1	488	PREDICTED: zinc finger and BTB domain-containing protein 8B
Un	NW_003831795.1	683951	693075	+	100923247	ZBTB8A	XP_012401422.1	481	PREDICTED: zinc finger and BTB domain-containing protein 8A
Un	NW_003831795.1	757421	767264	-	100923769	ZBTB8OS	XP_003765480.2	167	PREDICTED: protein archease isoform X1
Un	NW_003831795.1	757421	762426	-	100923769	ZBTB8OS	XP_012401427.1	110	PREDICTED: protein archease isoform X2
Un	NW_003831795.1	769872	792090	+	100923504	RBBP4	XP_012401426.1	390	PREDICTED: histone-binding protein RBBP4
Un	NW_003831795.1	794206	809827	-	100928543	SYNC	XP_012401421.1	527	PREDICTED: syncoilin isoform X2
Un	NW_003831795.1	794256	809827	-	100928543	SYNC	XP_012401420.1	536	PREDICTED: syncoilin isoform X1
Un	NW_003831795.1	903851	915504	+	100928803	KIAA1522	XP_012401415.1	427	PREDICTED: uncharacterized protein KIAA1522 homolog
Un	NW_003831795.1	919285	937630	-	100924215	YARS	XP_003765482.1	528	PREDICTED: tyrosine--tRNA ligase, cytoplasmic
Un	NW_003831795.1	943135	961318	+	100924477	S100PBP	XP_003765483.1	428	PREDICTED: S100P-binding protein isoform X1
Un	NW_003831795.1	943135	960691	+	100924477	S100PBP	XP_012401419.1	397	PREDICTED: S100P-binding protein isoform X2
Un	NW_003831795.1	982372	988945	-	100929061	FNDC5	XP_003765500.1	323	PREDICTED: fibronectin type III domain-containing protein 5
Un	NW_003831795.1	1023827	1027114	+	100924742	HPCA	XP_003765484.1	193	PREDICTED: neuron-specific calcium-binding protein hippocalcin
Un	NW_003831795.1	1023827	1027114	+	100924742	HPCA	XP_003765485.1	193	PREDICTED: neuron-specific calcium-binding protein hippocalcin
Un	NW_003831795.1	1028378	1035342	-	100929315	TMEM54	XP_012401425.1	221	PREDICTED: transmembrane protein 54
Un	NW_003831795.1	1058931	1087641	-	100929569	RNF19B	XP_012401416.1	661	PREDICTED: E3 ubiquitin-protein ligase RNF19B
Un	NW_003831795.1	1141564	1161279	-	100929821	AK2	XP_012401417.1	275	PREDICTED: adenylate kinase 2, mitochondrial
Un	NW_003831795.1	1206442	1207976	+	100930343	AZIN2	XP_003765504.2	90	PREDICTED: antizyme inhibitor 2, partial
Un	NW_003831796.1	94483	95199	-	105749976	CITED4	XP_012401438.1	195	PREDICTED: cbp/p300-interacting transactivator 4
Un	NW_003831796.1	254022	280298	+	100930606	CTPS1	XP_012401437.1	591	PREDICTED: CTP synthase 1
Un	NW_003831796.1	286190	292149	-	100932006	SLFNL1	XP_012401436.1	577	PREDICTED: schlafen-like protein 1
Un	NW_003831796.1	332573	456484	-	100931222	SCMH1	XP_012401440.1	590	PREDICTED: polycomb protein SCMH1 isoform X1
Un	NW_003831796.1	332573	448604	-	100931222	SCMH1	XP_003765506.1	586	PREDICTED: polycomb protein SCMH1 isoform X2
Un	NW_003831796.1	334386	456484	-	100931222	SCMH1	XP_012401444.1	499	PREDICTED: polycomb protein SCMH1 isoform X6
Un	NW_003831796.1	334386	456484	-	100931222	SCMH1	XP_012401442.1	537	PREDICTED: polycomb protein SCMH1 isoform X4
Un	NW_003831796.1	353575	456484	-	100931222	SCMH1	XP_012401443.1	512	PREDICTED: polycomb protein SCMH1 isoform X5
Un	NW_003831796.1	353575	456484	-	100931222	SCMH1	XP_012401441.1	550	PREDICTED: polycomb protein SCMH1 isoform X3
Un	NW_003831797.1	169964	179598	-	100933911	EDN2	XP_012401452.1	177	PREDICTED: endothelin-2
Un	NW_003831797.1	222768	306783	-	100934173	HIVEP3	XP_012401454.1	2485	PREDICTED: transcription factor HIVEP3
Un	NW_003831797.1	929602	932207	+	100934960	GUCA2B	XP_003765518.1	110	PREDICTED: guanylate cyclase activator 2B
Un	NW_003831797.1	948752	952360	-	100935220	GUCA2A	XP_003765519.1	105	PREDICTED: guanylin
Un	NW_003831797.1	967329	1082697	-	100913246	FOXJ3	XP_012401456.1	590	PREDICTED: forkhead box protein J3 isoform X2
Un	NW_003831797.1	967329	1082697	-	100913246	FOXJ3	XP_012401455.1	624	PREDICTED: forkhead box protein J3 isoform X1
Un	NW_003831797.1	1166919	1236096	+	100913508	RIMKLA	XP_012401445.1	361	PREDICTED: N-acetylaspartylglutamate synthase A, partial
Un	NW_003831797.1	1246914	1284788	-	100932264	ZMYND12	XP_003765509.1	374	PREDICTED: zinc finger MYND domain-containing protein 12
Un	NW_003831797.1	1287325	1304943	+	100913772	PPCS	XP_012401451.1	126	PREDICTED: phosphopantothenate--cysteine ligase isoform X2
Un	NW_003831797.1	1287325	1293940	+	100913772	PPCS	XP_012401450.1	138	PREDICTED: phosphopantothenate--cysteine ligase isoform X1
Un	NW_003831797.1	1354523	1437468	+	100914290	CCDC30	XP_012401446.1	711	PREDICTED: coiled-coil domain-containing protein 30
Un	NW_003831797.1	1466977	1475145	+	100932871	PPIH	XP_003765511.1	177	PREDICTED: peptidyl-prolyl cis-trans isomerase H
Un	NW_003831797.1	1485044	1511674	+	100933136	YBX1	XP_012401447.1	345	PREDICTED: nuclease-sensitive element-binding protein 1
Un	NW_003831797.1	1539545	1541870	-	100914556	LOC100914556	XP_003765525.2	218	PREDICTED: claudin-16-like
Un	NW_003831797.1	1544307	1556005	-	100933398	CLDN19	XP_003765513.1	224	PREDICTED: claudin-19
Un	NW_003831797.1	1567783	1585564	-	100914814	P3H1	XP_012401449.1	558	PREDICTED: prolyl 3-hydroxylase 1
Un	NW_003831797.1	1590141	1597252	+	100915069	C3H1orf50	XP_012401448.1	146	PREDICTED: uncharacterized protein C1orf50 homolog, partial
Un	NW_003831797.1	1617134	1620048	-	100933651	CCDC23	XP_003765514.1	66	PREDICTED: coiled-coil domain-containing protein 23
Un	NW_003831797.1	1638117	1650932	+	100915328	ERMAP	XP_012401457.1	568	PREDICTED: erythroid membrane-associated protein
Un	NW_003831797.1	1638117	1650932	+	100915328	ERMAP	XP_012401458.1	568	PREDICTED: erythroid membrane-associated protein
Un	NW_003831797.1	1689892	1711637	-	100915589	SLC2A1	XP_012401453.1	486	PREDICTED: solute carrier family 2, facilitated glucose transporter member 1
Un	NW_003831799.1	1687	2624	-	100916109	LOC100916109	XP_003765531.1	312	PREDICTED: olfactory receptor 2D2-like, partial
Un	NW_003831799.1	23981	24922	-	100916373	LOC100916373	XP_003765532.1	313	PREDICTED: olfactory receptor 2A12-like
Un	NW_003831799.1	34330	35271	-	100916634	LOC100916634	XP_003765533.1	313	PREDICTED: olfactory receptor 2D2-like
Un	NW_003831799.1	36297	37238	-	100916898	LOC100916898	XP_003765534.1	313	PREDICTED: olfactory receptor 2D2-like
Un	NW_003831799.1	66370	67311	-	100917162	LOC100917162	XP_003765535.1	313	PREDICTED: olfactory receptor 2D2-like
Un	NW_003831799.1	88680	89623	+	100917419	LOC100917419	XP_012401462.1	313	PREDICTED: LOW QUALITY PROTEIN: olfactory receptor 2A12-like
Un	NW_003831799.1	117062	118006	+	100915852	LOC100915852	XP_003765530.2	314	PREDICTED: olfactory receptor 2A12-like
Un	NW_003831799.1	132930	150710	+	100917678	LOC100917678	XP_003765536.1	260	PREDICTED: uncharacterized protein LOC100917678
Un	NW_003831799.1	165159	184816	+	100917940	LOC100917940	XP_012401460.1	1143	PREDICTED: LOW QUALITY PROTEIN: zinc finger and SCAN domain-containing protein 32-like
Un	NW_003831799.1	189757	221368	-	100918202	ZSCAN20	XP_012401461.1	1068	PREDICTED: zinc finger and SCAN domain-containing protein 20
Un	NW_003831800.1	6783	93405	+	100920376	PHC2	XP_012401463.1	1024	PREDICTED: LOW QUALITY PROTEIN: polyhomeotic-like protein 2
Un	NW_003831800.1	143746	153219	-	100920634	ZNF362	XP_003765546.1	338	PREDICTED: zinc finger protein 362
Un	NW_003831800.1	273737	328056	+	100920894	TRIM62	XP_003765547.1	366	PREDICTED: E3 ubiquitin-protein ligase TRIM62, partial
Un	NW_003831800.1	363180	374902	-	100921156	SERINC2	XP_012401475.1	394	PREDICTED: serine incorporator 2 isoform X1
Un	NW_003831800.1	363180	374029	-	100921156	SERINC2	XP_012401476.1	336	PREDICTED: serine incorporator 2 isoform X2
Un	NW_003831800.1	447252	457242	+	100918463	FABP3	XP_003765538.1	134	PREDICTED: fatty acid-binding protein, heart
Un	NW_003831800.1	459378	487452	-	100921422	ZCCHC17	XP_012401467.1	240	PREDICTED: nucleolar protein of 40 kDa
Un	NW_003831800.1	512362	565057	+	100918723	SNRNP40	XP_003765539.1	361	PREDICTED: U5 small nuclear ribonucleoprotein 40 kDa protein
Un	NW_003831800.1	682773	693117	+	100921686	NKAIN1	XP_012401464.1	198	PREDICTED: sodium/potassium-transporting ATPase subunit beta-1-interacting protein 1
Un	NW_003831800.1	774090	940280	+	100918981	PUM1	XP_012401469.1	1191	PREDICTED: pumilio homolog 1 isoform X1
Un	NW_003831800.1	774090	940280	+	100918981	PUM1	XP_012401470.1	1189	PREDICTED: pumilio homolog 1 isoform X2
Un	NW_003831800.1	774090	940280	+	100918981	PUM1	XP_003765540.1	1188	PREDICTED: pumilio homolog 1 isoform X3
Un	NW_003831800.1	774090	940280	+	100918981	PUM1	XP_012401473.1	949	PREDICTED: pumilio homolog 1 isoform X6
Un	NW_003831800.1	774358	940280	+	100918981	PUM1	XP_012401471.1	1126	PREDICTED: pumilio homolog 1 isoform X4
Un	NW_003831800.1	852455	940280	+	100918981	PUM1	XP_012401472.1	1002	PREDICTED: pumilio homolog 1 isoform X5
Un	NW_003831800.1	1038124	1064681	+	100921943	SDC3	XP_012401465.1	477	PREDICTED: syndecan-3
Un	NW_003831800.1	1198090	1243692	+	100919588	LAPTM5	XP_012401474.1	260	PREDICTED: lysosomal-associated transmembrane protein 5
Un	NW_003831800.1	1272179	1295876	+	100919851	MATN1	XP_003765544.2	496	PREDICTED: cartilage matrix protein
Un	NW_003831800.1	2661154	2772932	-	100922720	PTPRU	XP_012401466.1	1451	PREDICTED: receptor-type tyrosine-protein phosphatase U, partial
Un	NW_003831801.1	10876	48362	+	100923248	CLSTN1	XP_012401477.1	931	PREDICTED: calsyntenin-1, partial
Un	NW_003831801.1	51469	58238	-	105749979	PIK3CD	XP_012401478.1	202	PREDICTED: phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform
Un	NW_003831801.1	208146	236467	-	100923505	TMEM201	XP_012401479.1	663	PREDICTED: transmembrane protein 201
Un	NW_003831801.1	243128	374186	-	100923770	SLC25A33	XP_012401480.1	344	PREDICTED: solute carrier family 25 member 33
Un	NW_003831801.1	506646	523465	-	100924035	SPSB1	XP_003765557.2	264	PREDICTED: SPRY domain-containing SOCS box protein 1
Un	NW_003831801.1	651050	681334	-	100924302	H6PD	XP_012401481.1	755	PREDICTED: GDH/6PGL endoplasmic bifunctional protein
Un	NW_003831801.1	823910	870727	+	100924562	GPR157	XP_003765559.2	331	PREDICTED: probable G-protein coupled receptor 157
Un	NW_003831802.1	71368	101424	+	100925341	LOC100925341	XP_012401485.1	458	PREDICTED: enolase-like isoform X1
Un	NW_003831802.1	71368	101424	+	100925341	LOC100925341	XP_012401486.1	458	PREDICTED: enolase-like isoform X1
Un	NW_003831802.1	91112	101424	+	100925341	LOC100925341	XP_012401487.1	365	PREDICTED: alpha-enolase-like isoform X2
Un	NW_003831802.1	91112	101424	+	100925341	LOC100925341	XP_012401488.1	365	PREDICTED: alpha-enolase-like isoform X2
Un	NW_003831802.1	91112	101424	+	100925341	LOC100925341	XP_012401489.1	365	PREDICTED: alpha-enolase-like isoform X2
Un	NW_003831802.1	158258	168449	+	100924827	LOC100924827	XP_012401490.1	434	PREDICTED: alpha-enolase isoform X1
